index_code,trade_date,index_close,eligible_members,low9_share,high9_share,low7_9_share,high7_9_share,low9_weighted,high9_weighted,low7_9_weighted,high7_9_weighted,past20_return,forward_5d,forward_10d,forward_20d,metric,side,signed_forward_5d,signed_forward_10d,signed_forward_20d
930598.CSI,2022-04-26,1463.0042,35,0.02857142857142857,0.0,0.14285714285714285,0.0,0.019920398175405377,0.0,0.22595451738543898,0.0,-0.25828445,0.104403496,0.18988419,0.26980078,low7_9_weighted,low,0.104403496,0.18988419,0.26980078
930598.CSI,2022-08-25,2093.7153,35,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.23220000211668013,0.0,-0.061082363,-0.050592422,-0.020717442,-0.087800324,low7_9_weighted,low,-0.050592422,-0.020717442,-0.087800324
930598.CSI,2022-10-11,1777.2181,35,0.0,0.0,0.4,0.0,0.0,0.0,0.44870448552550574,0.0,-0.10993242,0.062327266,0.026192665,0.097675085,low7_9_weighted,low,0.062327266,0.026192665,0.097675085
930598.CSI,2022-10-27,1834.5146,34,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.29797568912038624,0.0,-0.055378556,0.01919365,0.035863876,0.012454152,low7_9_weighted,low,0.01919365,0.035863876,0.012454152
930598.CSI,2023-03-07,1881.4099,37,0.0,0.0,0.2972972972972973,0.0,0.0,0.0,0.34557000024786594,0.0,-0.05753851,-0.03219503,-0.024818003,-0.03183824,low7_9_weighted,low,-0.03219503,-0.024818003,-0.03183824
930598.CSI,2023-04-27,1731.0472,37,0.02702702702702703,0.0,0.2972972972972973,0.0,0.006660000169193747,0.0,0.2995999999592304,0.0,-0.036624968,-0.0021118522,-0.0029001832,-0.0348261,low7_9_weighted,low,-0.0021118522,-0.0029001832,-0.0348261
930598.CSI,2023-05-29,1670.1631,37,0.0,0.0,0.21621621621621623,0.0,0.0,0.0,0.3696136900254289,0.0,-0.03982711,0.014522076,0.0022423267,0.009133577,low7_9_weighted,low,0.014522076,0.0022423267,0.009133577
930598.CSI,2023-08-16,1617.2104,39,0.1794871794871795,0.0,0.46153846153846156,0.0,0.13131131407276425,0.0,0.36837368549176136,0.0,-0.049550712,-0.046690762,-0.024775624,-0.021879017,low7_9_weighted,low,-0.046690762,-0.024775624,-0.021879017
930598.CSI,2023-10-24,1444.6584,39,0.02564102564102564,0.0,0.5128205128205128,0.0,0.005999940245152961,0.0,0.6213437876983222,0.0,-0.08989948,0.04014635,0.06696153,0.07005143,low7_9_weighted,low,0.04014635,0.06696153,0.07005143
930598.CSI,2023-12-20,1384.2439,38,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.5476600044325292,0.0,-0.086428106,0.024721146,0.035925627,-0.029904842,low7_9_weighted,low,0.024721146,0.035925627,-0.029904842
930598.CSI,2024-01-23,1283.028,40,0.0,0.0,0.275,0.0,0.0,0.0,0.3343233480664405,0.0,-0.1024456,-0.007878661,-0.06462717,0.03377092,low7_9_weighted,low,-0.007878661,-0.06462717,0.03377092
930598.CSI,2024-06-11,1340.4211,40,0.0,0.0,0.325,0.0,0.0,0.0,0.37357505763297133,0.0,-0.08561009,0.015213728,-0.049690664,-0.03701824,low7_9_weighted,low,0.015213728,-0.049690664,-0.03701824
930598.CSI,2024-07-25,1230.4971,38,0.15789473684210525,0.0,0.5263157894736842,0.0,0.1203000016566515,0.0,0.45239000385714767,0.0,-0.041647255,0.0561347,0.021858573,-0.013111711,low7_9_weighted,low,0.0561347,0.021858573,-0.013111711
930598.CSI,2024-08-14,1238.0472,38,0.02631578947368421,0.0,0.34210526315789475,0.0,0.006189752595047641,0.0,0.39123434968716664,0.0,-0.030459046,-0.004712224,-0.013309777,-0.012466073,low7_9_weighted,low,-0.004712224,-0.013309777,-0.012466073
930598.CSI,2024-09-13,1197.3239,38,0.0,0.0,0.23684210526315788,0.0,0.0,0.0,0.26903537907268277,0.0,-0.033130646,0.05561328,0.3642434,0.28150868,low7_9_weighted,low,0.05561328,0.3642434,0.28150868
930598.CSI,2024-12-23,1611.1237,38,0.05263157894736842,0.0,0.3684210526315789,0.0,0.022449774976849482,0.0,0.356066441123138,0.0,-0.057237267,0.016343117,-0.024424016,0.003854394,low7_9_weighted,low,0.016343117,-0.024424016,0.003854394
930598.CSI,2025-01-08,1547.478,37,0.0,0.0,0.21621621621621623,0.0,0.0,0.0,0.18858188803948556,0.0,-0.095493495,0.047803164,0.038172722,0.08134174,low7_9_weighted,low,0.047803164,0.038172722,0.08134174
930598.CSI,2025-04-08,1583.209,37,0.02702702702702703,0.0,0.2972972972972973,0.0,0.04034999834184349,0.0,0.3381199956776738,0.0,-0.10655069,0.023733616,0.0066224337,0.06754112,low7_9_weighted,low,0.023733616,0.0066224337,0.06754112
930598.CSI,2025-04-23,1626.1934,37,0.0,0.02702702702702703,0.10810810810810811,0.02702702702702703,0.0,0.011390000544402002,0.22011000322663485,0.011390000544402002,-0.06972903,-0.0018891096,0.059601307,0.030484796,low7_9_weighted,low,-0.0018891096,0.059601307,0.030484796
930598.CSI,2025-09-26,2588.4006,41,0.07317073170731707,0.0,0.36585365853658536,0.0,0.0382556548539557,0.0,0.26426788949060837,0.0,-0.065724015,0.15117002,0.06342983,0.082617044,low7_9_weighted,low,0.15117002,0.06342983,0.082617044
930598.CSI,2025-11-10,2758.6255,42,0.0,0.0,0.30952380952380953,0.0,0.0,0.0,0.4655899952358335,0.0,-0.0741902,-0.014103651,-0.06821048,-0.01914978,low7_9_weighted,low,-0.014103651,-0.06821048,-0.01914978
930598.CSI,2026-03-20,2856.1772,43,0.023255813953488372,0.0,0.2558139534883721,0.0,0.0504310111353834,0.0,0.18354367616875097,0.0,-0.12728655,0.016097307,-0.026218593,0.09920716,low7_9_weighted,low,0.016097307,-0.026218593,0.09920716
930598.CSI,2026-07-14,2691.3638,44,0.0,0.0,0.4090909090909091,0.0,0.0,0.0,0.45372092471667447,0.0,-0.13667691,-0.07546854,-0.08696091,0.016163945,low7_9_weighted,low,-0.07546854,-0.08696091,0.016163945
930598.CSI,2021-08-30,2571.2622,31,0.0,0.0,0.0,0.22580645161290322,0.0,0.0,0.0,0.37801621953725717,0.14044154,-0.026922405,0.06129563,-0.16444892,high7_9_weighted,high,0.026922405,-0.06129563,0.16444892
930598.CSI,2021-09-15,2687.83,31,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.1244887522295729,0.23117685,-0.07664001,-0.18550593,-0.1672914,high7_9_weighted,high,0.07664001,0.18550593,0.1672914
930598.CSI,2021-11-25,2542.5051,31,0.0,0.03225806451612903,0.0,0.2903225806451613,0.0,0.005789826276203004,0.0,0.1794946159216614,0.13508034,0.03397,0.0027793646,-0.027348876,high7_9_weighted,high,-0.03397,-0.0027793646,0.027348876
930598.CSI,2022-02-24,2225.306,35,0.0,0.08571428571428572,0.0,0.22857142857142856,0.0,0.05321999886874557,0.0,0.12341999870405794,0.059429646,0.00803709,-0.078680575,-0.09822339,high7_9_weighted,high,-0.00803709,0.078680575,0.09822339
930598.CSI,2022-06-08,2019.1571,35,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.445769996352154,0.1875068,0.030424237,0.019850135,0.088501096,high7_9_weighted,high,-0.030424237,-0.019850135,-0.088501096
930598.CSI,2022-08-15,2278.2275,35,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.18143000321047306,0.04274094,-0.03003627,-0.07179922,-0.094074786,high7_9_weighted,high,0.03003627,0.07179922,0.094074786
930598.CSI,2022-11-09,1927.9689,35,0.0,0.02857142857142857,0.0,0.22857142857142856,0.0,0.016490165376075713,0.0,0.1758217570697049,0.05530548,-0.02580297,-0.04140675,-0.025060356,high7_9_weighted,high,0.02580297,0.04140675,0.025060356
930598.CSI,2023-01-31,1976.5667,37,0.0,0.0,0.0,0.5405405405405406,0.0,0.0,0.0,0.5482945151035257,0.12688589,0.009969711,0.017322302,-0.010615349,high7_9_weighted,high,-0.009969711,-0.017322302,0.010615349
930598.CSI,2023-07-07,1759.0967,39,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.3076923076923077,0.027219454194857287,0.0033899320363888373,0.027219454194857287,0.32526349538830507,0.06590736,-0.009225011,-0.043728948,-0.025886416,high7_9_weighted,high,0.009225011,0.043728948,0.025886416
930598.CSI,2024-03-04,1378.6204,40,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1284512833552491,0.03254974,0.036866903,0.0720799,0.06984925,high7_9_weighted,high,-0.036866903,-0.0720799,-0.06984925
930598.CSI,2024-03-18,1477.9912,40,0.025,0.0,0.025,0.175,0.033440335659095974,0.0,0.033440335659095974,0.12819128201456628,0.12801409,-0.022603154,-0.0020807385,-0.0126132965,high7_9_weighted,high,0.022603154,0.0020807385,0.0126132965
930598.CSI,2024-04-10,1494.7777,40,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.14325286396277007,0.045704365,-0.023701727,-0.055172563,-0.01930666,high7_9_weighted,high,0.023701727,0.055172563,0.01930666
930598.CSI,2024-09-27,1387.6813,38,0.0,0.0,0.0,0.23684210526315788,0.0,0.0,0.0,0.2224144464111715,0.13598263,0.04117489,0.059966326,0.2321887,high7_9_weighted,high,-0.04117489,-0.059966326,-0.2321887
930598.CSI,2024-10-29,1572.4906,38,0.0,0.05263157894736842,0.0,0.5,0.0,0.011749765137437121,0.0,0.4739105210407035,0.2441467,0.14042366,0.14985657,0.05561793,high7_9_weighted,high,-0.14042366,-0.14985657,-0.05561793
930598.CSI,2025-03-11,1806.5856,36,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.2868785842035167,0.060257077,-0.0005502105,-0.032381475,-0.10673934,high7_9_weighted,high,0.0005502105,0.032381475,0.10673934
930598.CSI,2025-05-13,1707.1768,37,0.0,0.02702702702702703,0.0,0.24324324324324326,0.0,0.03777037773205703,0.0,0.21664216530126224,0.047857404,0.002382636,-0.029062152,0.06252396,high7_9_weighted,high,-0.002382636,0.029062152,-0.06252396
930598.CSI,2025-06-11,1813.9161,37,0.0,0.02702702702702703,0.0,0.35135135135135137,0.0,0.017460000593036415,0.0,0.3869000037918985,0.06252396,-0.023503602,-0.012069702,-0.006026387,high7_9_weighted,high,0.023503602,0.012069702,0.006026387
930598.CSI,2025-07-02,1816.7998,42,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.23464765511286534,0.0618726,-0.0076040626,0.063379526,0.21552658,high7_9_weighted,high,0.0076040626,-0.063379526,-0.21552658
930598.CSI,2025-07-18,2026.3069,42,0.0,0.07142857142857142,0.0,0.16666666666666666,0.0,0.06893931014264859,0.0,0.27148728876081063,0.1700536,0.09544444,0.03919363,0.13750279,high7_9_weighted,high,-0.09544444,-0.03919363,-0.13750279
930598.CSI,2025-08-14,2232.7598,42,0.0,0.0,0.0,0.2619047619047619,0.0,0.0,0.0,0.28175999957885745,0.14192641,0.096373916,0.22689915,0.18346262,high7_9_weighted,high,-0.096373916,-0.22689915,-0.18346262
930598.CSI,2025-10-15,2913.8765,42,0.0,0.023809523809523808,0.0,0.2857142857142857,0.0,0.04386912345498623,0.0,0.45203095425805173,0.13022101,-0.057435274,-0.0051365495,-0.07913208,high7_9_weighted,high,0.057435274,0.0051365495,0.07913208
930598.CSI,2025-12-29,2784.0774,42,0.0,0.023809523809523808,0.0,0.30952380952380953,0.0,0.04061918582890401,0.0,0.4150216926342702,0.037641883,0.09332061,0.12296617,0.1789242,high7_9_weighted,high,-0.09332061,-0.12296617,-0.1789242
930598.CSI,2026-02-24,3240.1606,43,0.0,0.023255813953488372,0.0,0.23255813953488372,0.0,0.04205915742769165,0.0,0.4273914526719255,0.033430815,0.02061367,0.018948913,-0.13266486,high7_9_weighted,high,-0.02061367,-0.018948913,0.13266486
930598.CSI,2026-05-13,3268.337,43,0.0,0.0,0.023255813953488372,0.37209302325581395,0.0,0.0,0.012800127665842206,0.27240272113557784,0.09216559,-0.05996561,-0.07998359,-0.09832013,high7_9_weighted,high,0.05996561,0.07998359,0.09832013
930606.CSI,2021-10-08,1403.6226,45,0.044444444444444446,0.0,0.1111111111111111,0.0,0.04478044726837122,0.0,0.05826058233015204,0.0,-0.12795359,-0.05350101,-0.06619406,-0.17157137,low9_share,low,-0.05350101,-0.06619406,-0.17157137
930606.CSI,2021-11-01,1253.7527,45,0.06666666666666667,0.0,0.6666666666666666,0.0,0.0380803803452812,0.0,0.600736005743623,0.0,-0.14879763,-0.05143273,-0.056361675,0.012452126,low9_share,low,-0.05143273,-0.056361675,0.012452126
930606.CSI,2022-01-17,1258.1742,48,0.041666666666666664,0.0,0.041666666666666664,0.0,0.09819097808544901,0.0,0.09819097808544901,0.0,-0.038408577,0.01430285,-0.005124688,0.04553616,low9_share,low,0.01430285,-0.005124688,0.04553616
930606.CSI,2022-03-10,1223.8259,48,0.0625,0.0,0.10416666666666667,0.08333333333333333,0.026389736213634014,0.0,0.15008849866893512,0.03512964913376049,-0.057182252,-0.062518656,-0.05021125,-0.021495998,low9_share,low,-0.062518656,-0.05021125,-0.021495998
930606.CSI,2022-04-26,1015.4013,48,0.041666666666666664,0.0,0.08333333333333333,0.0,0.009650096479404088,0.0,0.03163031569326568,0.0,-0.118988454,0.040172458,0.060982227,0.104518175,low9_share,low,0.040172458,0.060982227,0.104518175
930606.CSI,2022-08-05,1085.5199,49,0.061224489795918366,0.0,0.12244897959183673,0.0,0.04636953475967077,0.0,0.12724872484708266,0.0,-0.072482646,0.019781232,0.008856177,-0.031609178,low9_share,low,0.019781232,0.008856177,-0.031609178
930606.CSI,2022-09-05,1066.3647,49,0.061224489795918366,0.0,0.12244897959183673,0.0,0.055782232105134555,0.0,0.1789271576962487,0.0,-0.031216323,0.019050002,-0.03684336,-0.095941246,low9_share,low,0.019050002,-0.03684336,-0.095941246
930606.CSI,2022-09-23,1026.9601,49,0.10204081632653061,0.0,0.20408163265306123,0.0,0.0587923528054212,0.0,0.24526981069534287,0.0,-0.05014789,-0.058432996,-0.038394153,-0.0833177,low9_share,low,-0.058432996,-0.038394153,-0.0833177
930606.CSI,2022-11-01,962.2605,49,0.3673469387755102,0.0,0.4489795918367347,0.0,0.32939011642951915,0.0,0.3677989646707275,0.0,-0.04098165,0.05500996,0.066910625,0.061967373,low9_share,low,0.05500996,0.066910625,0.061967373
930606.CSI,2022-12-29,977.5135,49,0.061224489795918366,0.0,0.12244897959183673,0.0,0.012620126342708154,0.0,0.08938089244020478,0.0,-0.04352063,0.021661997,0.02170086,0.075354934,low9_share,low,0.021661997,0.02170086,0.075354934
930606.CSI,2023-03-28,993.4556,50,0.08,0.0,0.2,0.02,0.04621138713181047,0.0,0.23276698341048074,0.00466013967885294,-0.082588315,0.014372945,0.033028483,-0.023545802,low9_share,low,0.014372945,0.033028483,-0.023545802
930606.CSI,2023-05-24,948.5237,50,0.18,0.0,0.3,0.06,0.31731683068576244,0.0,0.40570594668899,0.03517964878920086,-0.046674132,-0.017902434,-0.021312475,-0.037628412,low9_share,low,-0.017902434,-0.021312475,-0.037628412
930606.CSI,2023-10-11,935.2294,48,0.16666666666666666,0.0,0.4583333333333333,0.020833333333333332,0.1769517695815956,0.0,0.5315753221729654,0.002510024973424683,-0.05643475,-0.0015452504,0.00574553,-0.014591336,low9_share,low,-0.0015452504,0.00574553,-0.014591336
930606.CSI,2023-12-15,910.5876,48,0.041666666666666664,0.0,0.10416666666666667,0.020833333333333332,0.03404068018331963,0.0,0.11240224556658407,0.04124082569046651,-0.04025525,-0.01772511,-0.004664004,-0.023569524,low9_share,low,-0.01772511,-0.004664004,-0.023569524
930606.CSI,2024-01-17,867.8106,50,0.1,0.0,0.36,0.0,0.037279254121156,0.0,0.2495450121282625,0.0,-0.03241086,-0.026943505,-0.026509047,0.025015593,low9_share,low,-0.026943505,-0.026509047,0.025015593
930606.CSI,2024-06-12,861.6647,50,0.06,0.0,0.32,0.0,0.05959000123057664,0.0,0.2979000017301142,0.0,-0.0685094,-0.018446386,-0.03621322,-0.05288863,low9_share,low,-0.018446386,-0.03621322,-0.05288863
930606.CSI,2024-07-25,788.6803,50,0.06,0.0,0.38,0.0,0.025230252375757736,0.0,0.26880268985145367,0.0,-0.035848916,0.0285182,0.009812236,-0.042282224,low9_share,low,0.0285182,0.009812236,-0.042282224
930606.CSI,2024-08-22,755.3331,50,0.14,0.0,0.54,0.0,0.12467124781384292,0.0,0.47238472546481275,0.0,-0.042282224,-0.0007736087,-0.0061067343,-0.028994918,low9_share,low,-0.0007736087,-0.0061067343,-0.028994918
930606.CSI,2024-09-11,723.5212,50,0.08,0.0,0.2,0.0,0.07071717151120978,0.0,0.2003219856568465,0.0,-0.07116234,0.0047112703,0.17314756,0.23560607,low9_share,low,0.0047112703,0.17314756,0.23560607
930606.CSI,2025-01-09,873.7362,49,0.04081632653061224,0.0,0.32653061224489793,0.0,0.04874338898338327,0.0,0.41328632393446074,0.0,-0.1294229,0.025640607,0.0040638447,0.06915629,low9_share,low,0.025640607,0.0040638447,0.06915629
930606.CSI,2025-04-08,894.266,50,0.12,0.0,0.48,0.0,0.09228999882483781,0.0,0.5457099953285426,0.0,-0.09358603,0.028991103,0.038096905,0.06152475,low9_share,low,0.028991103,0.038096905,0.06152475
930606.CSI,2025-09-23,1048.1497,48,0.020833333333333332,0.0,0.125,0.0,0.011560347025041596,0.0,0.11049331715515791,0.0,-0.059033036,0.045359254,0.09163177,0.076456904,low9_share,low,0.045359254,0.09163177,0.076456904
930606.CSI,2025-12-10,1111.9926,48,0.020833333333333332,0.020833333333333332,0.0625,0.020833333333333332,0.0073299265061754024,0.014169858856366853,0.07563924431824569,0.014169858856366853,-0.061809897,-0.00011867285,0.03223312,0.074664235,low9_share,low,-0.00011867285,0.03223312,0.074664235
930606.CSI,2026-03-23,1103.8153,49,0.10204081632653061,0.0,0.2653061224489796,0.02040816326530612,0.08422168419907541,0.0,0.24033480944357388,0.006280125823809107,-0.090849996,0.055353522,0.030031323,0.07083392,low9_share,low,0.055353522,0.030031323,0.07083392
930606.CSI,2026-05-15,1108.0105,48,0.020833333333333332,0.0,0.041666666666666664,0.041666666666666664,0.00582017480934863,0.0,0.010760322919735969,0.017290519131436106,-0.058243632,-0.047207713,-0.07500422,-0.09733832,low9_share,low,-0.047207713,-0.07500422,-0.09733832
930606.CSI,2026-05-29,1024.905,48,0.041666666666666664,0.0,0.10416666666666667,0.0,0.015080301271589,0.0,0.03197063929467991,0.0,-0.10862267,-0.015473306,-0.024145067,-0.116422355,low9_share,low,-0.015473306,-0.024145067,-0.116422355
930606.CSI,2026-06-23,955.6387,48,0.041666666666666664,0.0,0.041666666666666664,0.020833333333333332,0.02268045382545762,0.0,0.02268045382545762,0.04831096505027854,-0.09279585,-0.054310977,-0.045136273,-0.0746811,low9_share,low,-0.054310977,-0.045136273,-0.0746811
930606.CSI,2026-07-17,878.3613,49,0.10204081632653061,0.0,0.12244897959183673,0.0,0.15206152177091564,0.0,0.15581155926298457,0.0,-0.09325248,0.010566592,0.05362737,0.042105913,low9_share,low,0.010566592,0.05362737,0.042105913
930606.CSI,2021-08-12,1405.1149,45,0.0,0.044444444444444446,0.0,0.06666666666666667,0.0,0.01859055787885543,0.0,0.02914087380156888,0.08599651,-0.01756233,0.077893734,0.2803384,high9_share,high,0.01756233,-0.077893734,-0.2803384
930606.CSI,2021-08-31,1637.3362,44,0.0,0.045454545454545456,0.0,0.3409090909090909,0.0,0.05601845958002296,0.0,0.4998570442872069,0.30145228,0.037810683,0.047547936,-0.1312117,high9_share,high,-0.037810683,-0.047547936,0.1312117
930606.CSI,2021-09-14,1715.1881,45,0.0,0.044444444444444446,0.0,0.08888888888888889,0.0,0.05654000000058412,0.0,0.08938000013712645,0.24342239,-0.02737403,-0.17064577,-0.20421708,high9_share,high,0.02737403,0.17064577,0.20421708
930606.CSI,2021-11-30,1256.6501,45,0.0,0.044444444444444446,0.0,0.06666666666666667,0.0,0.02611000046250522,0.0,0.04325000023193657,0.04467523,0.019065022,0.00293684,0.00836432,high9_share,high,-0.019065022,-0.00293684,-0.00836432
930606.CSI,2022-05-26,1120.3008,48,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.02739054895067987,0.0,0.033910679309533384,0.0753696,0.027620196,0.048146844,0.05501461,high9_share,high,-0.027620196,-0.048146844,-0.05501461
930606.CSI,2022-06-10,1174.2397,48,0.0,0.10416666666666667,0.020833333333333332,0.14583333333333334,0.0,0.1267561999223038,0.008279751693843526,0.13532594275890952,0.09557557,-0.022117138,0.0065523386,-0.0033125877,high9_share,high,0.022117138,-0.0065523386,0.0033125877
930606.CSI,2022-11-10,1021.8321,49,0.0,0.04081632653061224,0.0,0.14285714285714285,0.0,0.015079547718600596,0.0,0.10745677461676559,0.054588437,-0.0066868067,-0.004158139,0.008790731,high9_share,high,0.0066868067,0.004158139,-0.008790731
930606.CSI,2023-02-01,1068.7854,50,0.0,0.04,0.0,0.4,0.0,0.011509999908766149,0.0,0.4964400003457904,0.08251572,-0.0238536,-0.012042046,0.018444538,high9_share,high,0.0238536,0.012042046,-0.018444538
930606.CSI,2023-02-24,1087.2585,50,0.0,0.06,0.0,0.06,0.0,0.07182000239412191,0.0,0.07182000239412191,0.05024302,0.010860324,-0.028679252,-0.0689494,high9_share,high,-0.010860324,0.028679252,0.0689494
930606.CSI,2023-07-28,1012.4796,48,0.0,0.10416666666666667,0.020833333333333332,0.14583333333333334,0.0,0.07072070820858722,0.012610126497881232,0.10975109915633166,0.08900118,0.0065734386,-0.036225438,-0.068110704,high9_share,high,-0.0065734386,0.036225438,0.068110704
930606.CSI,2023-11-16,948.4985,48,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.014499565080929266,0.0,0.014499565080929266,0.035876036,0.003615141,-0.012473047,-0.03658253,high9_share,high,-0.003615141,0.012473047,0.03658253
930606.CSI,2024-02-23,891.827,50,0.0,0.04,0.0,0.16,0.0,0.15687685968648937,0.0,0.3070338556502653,0.04124415,0.004616618,0.025315285,0.01437223,high9_share,high,-0.004616618,-0.025315285,-0.01437223
930606.CSI,2024-03-19,918.3369,50,0.0,0.04,0.0,0.2,0.0,0.011399999860346318,0.0,0.07877000006400645,0.043483734,-0.018659234,0.010129213,0.028612971,high9_share,high,0.018659234,-0.010129213,-0.028612971
930606.CSI,2024-04-11,929.2433,50,0.0,0.04,0.02,0.22,0.0,0.03707036966744466,0.004990050027116704,0.156151561246316,0.031004429,0.016540289,-0.0055148005,-0.004524946,high9_share,high,-0.016540289,0.0055148005,0.004524946
930606.CSI,2024-09-26,828.3698,50,0.0,0.08,0.0,0.22,0.0,0.032108715574767244,0.0,0.1237850470683567,0.10029042,0.07698798,0.05834949,0.11467242,high9_share,high,-0.07698798,-0.05834949,-0.11467242
930606.CSI,2024-10-31,923.361,50,0.0,0.1,0.0,0.22,0.0,0.033869999940365554,0.0,0.0908999983289838,0.11467242,0.07610679,0.014776826,0.0010075569,high9_share,high,-0.07610679,-0.014776826,-0.0010075569
930606.CSI,2024-11-14,937.0054,50,0.0,0.04,0.0,0.04,0.0,0.047850000430494546,0.0,0.047850000430494546,0.06878102,0.008179903,-0.013568759,0.064420104,high9_share,high,-0.008179903,0.013568759,-0.064420104
930606.CSI,2025-02-11,934.4469,50,0.0,0.02,0.0,0.12,0.0,0.023029999719244243,0.0,0.15097000053467155,0.052143097,-0.0056884885,0.0031306744,0.073539376,high9_share,high,0.0056884885,-0.0031306744,-0.073539376
930606.CSI,2025-03-06,981.7369,50,0.0,0.06,0.0,0.16,0.0,0.05309946880391584,0.0,0.2754672477566348,0.08182502,0.033470273,0.02443862,0.0007658005,high9_share,high,-0.033470273,-0.02443862,-0.0007658005
930606.CSI,2025-05-14,959.0681,50,0.0,0.04,0.04,0.06,0.0,0.0311406229821515,0.03573071409407492,0.03493069885810777,0.045875788,-0.004815936,-0.030606985,-0.021702826,high9_share,high,0.004815936,0.030606985,0.021702826
930606.CSI,2025-07-04,977.84,48,0.0,0.125,0.0,0.375,0.0,0.07950159041709451,0.0,0.27403547947134077,0.051879764,0.04124844,0.046497703,0.09259772,high9_share,high,-0.04124844,-0.046497703,-0.09259772
930606.CSI,2025-07-21,1059.4816,48,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.03364067240277576,0.0,0.0732414641584314,0.16328204,0.020364761,0.008509755,0.021841288,high9_share,high,-0.020364761,-0.008509755,-0.021841288
930606.CSI,2025-10-14,1143.3073,48,0.0,0.0625,0.020833333333333332,0.1875,0.0,0.06650933530266223,0.007559924243325393,0.2636873657535399,0.063405156,-0.015799522,-0.019871414,0.03920424,high9_share,high,0.015799522,0.019871414,-0.03920424
930606.CSI,2025-10-29,1128.288,48,0.0,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.0,0.015819842012995432,0.016629833619475783,0.0674593266872844,0.076456904,0.030130506,0.050487995,-0.01226145,high9_share,high,-0.030130506,-0.050487995,0.01226145
930606.CSI,2025-11-13,1203.4467,48,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.10248897279210374,0.0,0.1345586514647956,0.075680256,-0.032672048,-0.074503124,-0.090011775,high9_share,high,0.032672048,0.074503124,0.090011775
930606.CSI,2026-01-07,1188.5969,49,0.0,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.0,0.039070389747737036,0.008930089273352133,0.05831058219444888,0.047489762,0.009207487,0.01914525,0.03596413,high9_share,high,-0.009207487,-0.01914525,-0.03596413
930606.CSI,2026-01-26,1257.2515,49,0.0,0.04081632653061224,0.0,0.061224489795918366,0.0,0.04014040156189202,0.0,0.047570475493302365,0.090283394,-0.07037485,-0.026319683,0.032892466,high9_share,high,0.07037485,0.026319683,-0.032892466
930606.CSI,2026-02-26,1310.1877,49,0.0,0.04081632653061224,0.0,0.08163265306122448,0.0,0.12535749267970436,0.0,0.15147697011238245,0.081590414,-0.015741825,-0.020228505,-0.12989324,high9_share,high,0.015741825,0.020228505,0.12989324
930606.CSI,2021-10-11,1385.841,45,0.0,0.0,0.17777777777777778,0.0,0.0,0.0,0.2988329892824442,0.0,-0.16182673,-0.025417328,-0.045653045,-0.1418432,low7_9_share,low,-0.025417328,-0.045653045,-0.1418432
930606.CSI,2021-10-29,1256.8082,45,0.022222222222222223,0.0,0.13333333333333333,0.0,0.0036600365245205574,0.0,0.12827128382808362,0.0,-0.20140761,-0.074798286,-0.055800498,0.018305898,low7_9_share,low,-0.074798286,-0.055800498,0.018305898
930606.CSI,2022-03-09,1202.3154,48,0.0,0.0,0.125,0.0,0.0,0.0,0.17664823218681358,0.0,-0.07176125,-0.06697768,-0.02620107,0.027800918,low7_9_share,low,-0.06697768,-0.02620107,0.027800918
930606.CSI,2022-04-28,1044.089,48,0.020833333333333332,0.0,0.7291666666666666,0.0,0.008900088804968604,0.0,0.7572275724256121,0.0,-0.092321575,0.023756027,0.04445684,0.083995104,low7_9_share,low,0.023756027,0.04445684,0.083995104
930606.CSI,2022-08-25,1081.179,49,0.02040816326530612,0.0,0.1836734693877551,0.0,0.02932970739178199,0.0,0.11487885022989651,0.0,-0.031214356,-0.023895204,0.00919652,-0.05014789,low7_9_share,low,-0.023895204,0.00919652,-0.05014789
930606.CSI,2022-09-21,1039.8624,49,0.04081632653061224,0.0,0.32653061224489793,0.0,0.007850314293015342,0.0,0.18144725929173888,0.0,-0.059845507,-0.066161335,-0.06024742,-0.050777316,low7_9_share,low,-0.066161335,-0.06024742,-0.050777316
930606.CSI,2022-10-28,941.3961,49,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.4133158626157418,0.0,-0.0833177,0.06208706,0.09370875,0.08545995,low7_9_share,low,0.06208706,0.09370875,0.08545995
