index_code,trade_date,index_close,eligible_members,low9_share,high9_share,low7_9_share,high7_9_share,low9_weighted,high9_weighted,low7_9_weighted,high7_9_weighted
930606.CSI,2026-02-10,1223.3416,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930606.CSI,2026-02-11,1243.5885,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930606.CSI,2026-02-12,1244.8129,49,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.003259934843466613
930606.CSI,2026-02-13,1214.1179,49,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.003259934843466613
930606.CSI,2026-02-24,1240.7124,49,0.0,0.02040816326530612,0.0,0.08163265306122448,0.0,0.003259934843466613,0.0,0.13379732397943928
930606.CSI,2026-02-25,1291.9084,49,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.13053738913597265
930606.CSI,2026-02-26,1310.1877,49,0.0,0.04081632653061224,0.0,0.08163265306122448,0.0,0.12535749267970436,0.0,0.15147697011238245
930606.CSI,2026-02-27,1347.3774,49,0.0,0.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.07278145573359775
930606.CSI,2026-03-02,1348.2028,49,0.0,0.04081632653061224,0.0,0.12244897959183673,0.0,0.029870597352129605,0.0,0.0982219636938254
930606.CSI,2026-03-03,1298.6056,49,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.032780655644447675,0.0,0.032780655644447675
930606.CSI,2026-03-04,1287.9038,49,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.06875137753746016
930606.CSI,2026-03-05,1289.563,49,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.01685033646533843
930606.CSI,2026-03-06,1296.5671,49,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.00359007178177465,0.0
930606.CSI,2026-03-09,1287.3323,49,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.00359007178177465,0.0
930606.CSI,2026-03-10,1281.6168,49,0.02040816326530612,0.0,0.02040816326530612,0.0,0.00359007178177465,0.0,0.00359007178177465,0.0
930606.CSI,2026-03-11,1275.1554,49,0.0,0.0,0.16326530612244897,0.0,0.0,0.0,0.13085261767310952,0.0
930606.CSI,2026-03-12,1283.6846,49,0.0,0.0,0.20408163265306123,0.0,0.0,0.0,0.1723834498272047,0.0
930606.CSI,2026-03-13,1278.4175,49,0.08163265306122448,0.0,0.16326530612244897,0.0,0.08482169652228418,0.0,0.2104242132964955,0.0
930606.CSI,2026-03-16,1237.3269,49,0.04081632653061224,0.0,0.08163265306122448,0.0,0.05685113923675116,0.0,0.12560251677421133,0.0
930606.CSI,2026-03-17,1234.1825,49,0.04081632653061224,0.0,0.04081632653061224,0.0,0.06875137753746016,0.0,0.06875137753746016,0.0
930606.CSI,2026-03-18,1226.8585,49,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.11139222743789688,0.0
930606.CSI,2026-03-19,1178.8738,49,0.0,0.0,0.12244897959183673,0.02040816326530612,0.0,0.0,0.19561391163697228,0.014160283317391529
930606.CSI,2026-03-20,1153.5687,49,0.02040816326530612,0.0,0.22448979591836735,0.04081632653061224,0.11139222743789688,0.0,0.27752555195314266,0.020440409141200634
930606.CSI,2026-03-23,1103.8153,49,0.10204081632653061,0.0,0.2653061224489796,0.02040816326530612,0.08422168419907541,0.0,0.24033480944357388,0.006280125823809107
930606.CSI,2026-03-24,1139.4508,49,0.10204081632653061,0.0,0.42857142857142855,0.0,0.0819116403161704,0.0,0.39292785744462977,0.0
930606.CSI,2026-03-25,1160.4467,49,0.061224489795918366,0.0,0.30612244897959184,0.0,0.07420148492832809,0.0,0.288755772365231,0.0
930606.CSI,2026-03-26,1140.0032,49,0.22448979591836735,0.0,0.3673469387755102,0.0,0.2040740780328951,0.0,0.31409627782454674,0.0
930606.CSI,2026-03-27,1156.2323,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930606.CSI,2026-03-30,1164.9154,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930606.CSI,2026-03-31,1144.6943,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930606.CSI,2026-04-01,1159.7964,48,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0067712261170609946,0.0
930606.CSI,2026-04-02,1148.2675,48,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0067712261170609946,0.0
930606.CSI,2026-04-03,1132.0616,48,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.0067712261170609946,0.0,0.0067712261170609946,0.029970833703789425
930606.CSI,2026-04-07,1136.9644,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930606.CSI,2026-04-08,1174.5176,48,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.027115498788098505,0.0
930606.CSI,2026-04-09,1170.4434,48,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.05750443358931899,0.0
930606.CSI,2026-04-10,1170.2783,48,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.049274946302384125,0.10358752630022207
930606.CSI,2026-04-13,1181.4603,49,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.10158000007507205
930606.CSI,2026-04-14,1176.5363,49,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.10158000007507205,0.0,0.10158000007507205
930606.CSI,2026-04-15,1164.7788,49,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.02301000002475083
930606.CSI,2026-04-16,1190.8226,49,0.0,0.0,0.0,0.12244897959183673,0.0,0.0,0.0,0.09873999967983366
930606.CSI,2026-04-17,1188.0613,49,0.0,0.04081632653061224,0.0,0.14285714285714285,0.0,0.02301000002475083,0.0,0.10848999993278086
930606.CSI,2026-04-20,1186.7384,49,0.0,0.061224489795918366,0.0,0.12244897959183673,0.0,0.05388000019472838,0.0,0.07867000055114926
930606.CSI,2026-04-21,1182.0029,49,0.0,0.02040816326530612,0.0,0.08163265306122448,0.0,0.009750000252947212,0.0,0.07310999821589886
930606.CSI,2026-04-22,1187.0735,49,0.0,0.02040816326530612,0.12244897959183673,0.02040816326530612,0.0,0.00931999982792139,0.2156300011510104,0.00931999982792139
